hour,agent_id,age,gender,alive,money,location,building_type,job_status,marital_status,geo
0,0,26.90,male,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
0,1,29.70,male,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
0,2,34.79,male,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
0,3,22.55,female,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
0,4,20.00,male,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
0,5,33.36,male,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
0,6,20.00,male,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
0,7,31.48,male,true,45738,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
0,8,20.00,male,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
0,9,23.26,female,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
0,10,48.89,male,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
0,11,30.23,male,true,45738,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
0,12,30.35,female,true,45738,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
0,13,32.35,male,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
0,14,20.00,female,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
0,15,43.68,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
0,16,31.94,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
0,17,24.31,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
0,18,31.05,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
0,19,22.66,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
0,20,20.00,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
0,21,21.48,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
0,22,38.29,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
0,23,21.33,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
0,24,31.33,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
0,25,22.00,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
0,26,20.00,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
0,27,21.68,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
0,28,20.00,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
0,29,20.00,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
0,30,23.41,female,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
0,31,20.00,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
0,32,32.64,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
0,33,24.89,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
0,34,20.00,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
0,35,21.09,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
0,36,27.35,female,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
0,37,23.97,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
0,38,20.00,female,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
0,39,22.92,female,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
0,40,20.00,female,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,41,34.47,male,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,42,20.00,male,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,43,20.00,male,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,44,33.85,male,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,45,41.21,female,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,46,20.00,female,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,47,28.28,female,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,48,20.90,male,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,49,39.94,female,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,50,43.53,female,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,51,29.25,female,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,52,20.00,male,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,53,41.04,male,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,54,24.87,male,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,55,35.17,female,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,56,35.05,male,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,57,25.53,male,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,58,20.00,male,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,59,20.81,male,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,60,24.68,female,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,61,21.98,female,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,62,20.00,female,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,63,33.64,male,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,64,20.00,female,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,65,20.00,male,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,66,38.45,female,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,67,20.00,male,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,68,20.00,female,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,69,20.00,female,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,70,20.00,female,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
0,71,20.00,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
0,72,29.00,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
0,73,34.90,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
0,74,20.00,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
0,75,20.00,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
0,76,30.22,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
0,77,22.28,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
0,78,20.00,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
0,79,42.81,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
0,80,31.73,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
0,81,26.51,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
0,82,21.30,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
0,83,35.93,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
0,84,20.00,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
0,85,20.00,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
0,86,20.00,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
0,87,32.58,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
0,88,40.00,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
0,89,52.76,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
0,90,20.00,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
0,91,42.65,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
0,92,34.70,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
0,93,25.97,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
0,94,20.00,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
0,95,20.00,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
0,96,20.75,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
0,97,20.00,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
0,98,23.42,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
0,99,25.46,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
1,0,26.90,male,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
1,1,29.70,male,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
1,2,34.79,male,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
1,3,22.55,female,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
1,4,20.00,male,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
1,5,33.36,male,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
1,6,20.00,male,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
1,7,31.48,male,true,45738,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
1,8,20.00,male,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
1,9,23.26,female,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
1,10,48.89,male,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
1,11,30.23,male,true,45738,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
1,12,30.35,female,true,45738,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
1,13,32.35,male,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
1,14,20.00,female,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
1,15,43.68,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
1,16,31.94,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
1,17,24.31,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
1,18,31.05,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
1,19,22.66,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
1,20,20.00,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
1,21,21.48,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
1,22,38.29,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
1,23,21.33,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
1,24,31.33,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
1,25,22.00,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
1,26,20.00,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
1,27,21.68,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
1,28,20.00,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
1,29,20.00,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
1,30,23.41,female,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
1,31,20.00,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
1,32,32.64,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
1,33,24.89,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
1,34,20.00,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
1,35,21.09,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
1,36,27.35,female,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
1,37,23.97,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
1,38,20.00,female,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
1,39,22.92,female,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
1,40,20.00,female,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,41,34.47,male,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,42,20.00,male,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,43,20.00,male,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,44,33.85,male,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,45,41.21,female,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,46,20.00,female,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,47,28.28,female,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,48,20.90,male,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,49,39.94,female,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,50,43.53,female,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,51,29.25,female,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,52,20.00,male,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,53,41.04,male,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,54,24.87,male,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,55,35.17,female,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,56,35.05,male,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,57,25.53,male,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,58,20.00,male,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,59,20.81,male,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,60,24.68,female,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,61,21.98,female,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,62,20.00,female,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,63,33.64,male,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,64,20.00,female,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,65,20.00,male,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,66,38.45,female,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,67,20.00,male,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,68,20.00,female,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,69,20.00,female,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,70,20.00,female,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
1,71,20.00,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
1,72,29.00,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
1,73,34.90,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
1,74,20.00,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
1,75,20.00,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
1,76,30.22,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
1,77,22.28,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
1,78,20.00,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
1,79,42.81,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
1,80,31.73,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
1,81,26.51,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
1,82,21.30,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
1,83,35.93,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
1,84,20.00,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
1,85,20.00,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
1,86,20.00,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
1,87,32.58,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
1,88,40.00,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
1,89,52.76,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
1,90,20.00,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
1,91,42.65,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
1,92,34.70,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
1,93,25.97,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
1,94,20.00,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
1,95,20.00,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
1,96,20.75,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
1,97,20.00,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
1,98,23.42,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
1,99,25.46,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
2,0,26.90,male,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
2,1,29.70,male,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
2,2,34.79,male,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
2,3,22.55,female,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
2,4,20.00,male,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
2,5,33.36,male,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
2,6,20.00,male,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
2,7,31.48,male,true,45738,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
2,8,20.00,male,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
2,9,23.26,female,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
2,10,48.89,male,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
2,11,30.23,male,true,45738,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
2,12,30.35,female,true,45738,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
2,13,32.35,male,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
2,14,20.00,female,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
2,15,43.68,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
2,16,31.94,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
2,17,24.31,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
2,18,31.05,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
2,19,22.66,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
2,20,20.00,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
2,21,21.48,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
2,22,38.29,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
2,23,21.33,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
2,24,31.33,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
2,25,22.00,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
2,26,20.00,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
2,27,21.68,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
2,28,20.00,male,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
2,29,20.00,female,true,9500,City 1 House 3,residential_house,unemployed,single,"55.566500,39.426400"
2,30,23.41,female,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
2,31,20.00,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
2,32,32.64,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
2,33,24.89,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
2,34,20.00,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
2,35,21.09,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
2,36,27.35,female,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
2,37,23.97,male,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
2,38,20.00,female,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
2,39,22.92,female,true,9500,City 1 House 1,residential_house,unemployed,single,"55.567000,39.425800"
2,40,20.00,female,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,41,34.47,male,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,42,20.00,male,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,43,20.00,male,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,44,33.85,male,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,45,41.21,female,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,46,20.00,female,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,47,28.28,female,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,48,20.90,male,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,49,39.94,female,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,50,43.53,female,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,51,29.25,female,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,52,20.00,male,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,53,41.04,male,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,54,24.87,male,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,55,35.17,female,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,56,35.05,male,true,63162,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
2,57,25.53,male,true,63162,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,58,20.00,male,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,59,20.81,male,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,60,24.68,female,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,61,21.98,female,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,62,20.00,female,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,63,33.64,male,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,64,20.00,female,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,65,20.00,male,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,66,38.45,female,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,67,20.00,male,true,87116,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,68,20.00,female,true,59590,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,69,20.00,female,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,70,20.00,female,true,64383,City 2 House 1,residential_house,employed,single,"55.578274,39.521161"
2,71,20.00,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
2,72,29.00,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
2,73,34.90,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
2,74,20.00,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
2,75,20.00,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
2,76,30.22,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
2,77,22.28,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
2,78,20.00,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
2,79,42.81,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
2,80,31.73,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
2,81,26.51,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
2,82,21.30,male,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
2,83,35.93,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
2,84,20.00,female,true,9500,City 2 House 1,residential_house,unemployed,single,"55.578274,39.521161"
2,85,20.00,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
2,86,20.00,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
2,87,32.58,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
2,88,40.00,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
2,89,52.76,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
2,90,20.00,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
2,91,42.65,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
2,92,34.70,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
2,93,25.97,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
2,94,20.00,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
2,95,20.00,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
2,96,20.75,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
2,97,20.00,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
2,98,23.42,female,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
2,99,25.46,male,true,9500,City 2 House 2,residential_house,unemployed,single,"55.579445,39.527625"
3,0,26.90,male,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
3,1,29.70,male,true,64285,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
3,2,34.79,male,true,47990,City 1 House 3,residential_house,employed,single,"55.566500,39.426400"
